category_id,stream_id,xtream_name,logical_name,type,provider_epg_id,target_xmltv_id,status,notes,source_file
492,325038,US: FOX SPORTS MIDWEST HD,US: FOX SPORTS MIDWEST,fixed,,,needs-mapping,,usa sport.rtf
492,325037,US: FOX SPORTS CAROLINAS HD,US: FOX SPORTS CAROLINAS,fixed,,,needs-mapping,,usa sport.rtf
492,325039,US: FOX SPORTS OKLAHOMA HD,US: FOX SPORTS OKLAHOMA,fixed,,,needs-mapping,,usa sport.rtf
492,325011,US: FOX SPORTS PRIME TICKET HD,US: FOX SPORTS PRIME TICKET,fixed,FOXSports.us,FOXSports.us,mapped,,usa sport.rtf
492,325010,US: FOX SPORTS SAN DIEGO HD,US: FOX SPORTS SAN DIEGO,fixed,FOXSports.us,FOXSports.us,mapped,,usa sport.rtf
492,325008,US: FOX SPORTS SOUTH HD,US: FOX SPORTS SOUTH,fixed,FOXSports.us,FOXSports.us,mapped,,usa sport.rtf
492,325009,US: FOX SPORTS SOUTHEAST HD,US: FOX SPORTS SOUTHEAST,fixed,FOXSports.us,FOXSports.us,mapped,,usa sport.rtf
492,325007,US: FOX SPORTS SOUTHWEST HD,US: FOX SPORTS SOUTHWEST,fixed,FOXSports.us,FOXSports.us,mapped,,usa sport.rtf
492,325006,US: FOX SPORTS SUN HD,US: FOX SPORTS SUN,fixed,FOXSports.us,FOXSports.us,mapped,,usa sport.rtf
492,325005,US: FOX SPORTS WEST,US: FOX SPORTS WEST,fixed,FOXSports.us,FOXSports.us,mapped,,usa sport.rtf
492,325004,US: FOX SPORTS WISCONSIN HD,US: FOX SPORTS WISCONSIN,fixed,FOXSports.us,FOXSports.us,mapped,,usa sport.rtf
492,325040,US: FOX SPORTS TENNESSEE HD,US: FOX SPORTS TENNESSEE,fixed,,,needs-mapping,,usa sport.rtf
492,325041,US: FOX SPORTS YES HD,US: FOX SPORTS YES,fixed,,,needs-mapping,,usa sport.rtf
492,325042,US: FOX SPORTSTIME OHIO HD,US: FOX SPORTSTIME OHIO,fixed,,,needs-mapping,,usa sport.rtf
492,325018,US: FOX SOCCER PLUS HD,US: FOX SOCCER PLUS,fixed,FoxSoccerPlus.us,FoxSoccerPlus.us,mapped,,usa sport.rtf
492,395713,US: NFL NETWORK HD,US: NFL NETWORK,fixed,NFLNetwork.us,NFLNetwork.us,mapped,,usa sport.rtf
492,325022,US: ELEVEN SPORTS HD,US: ELEVEN SPORTS,fixed,,,needs-mapping,,usa sport.rtf
492,325019,US: ESPN NEWS HD,US: ESPN NEWS,fixed,ESPNNews.us,ESPNNews.us,mapped,,usa sport.rtf
492,437219,US: ESPN USA HD,US: ESPN USA,fixed,ESPN.us,ESPN.us,mapped,,usa sport.rtf
492,325020,US: ESPN HD,US: ESPN,fixed,ESPN.us,ESPN.us,mapped,,usa sport.rtf
492,325021,US: ESPN 2 HD,US: ESPN 2,fixed,,,needs-mapping,,usa sport.rtf
492,434360,US: ESPN U HD,US: ESPN U,fixed,,,needs-mapping,,usa sport.rtf
492,325048,US: FIGHT NETWORK HD,US: FIGHT NETWORK,fixed,,I388.81448.schedulesdirect.org,mapped-EPGTalk,EPGTalk US,usa sport.rtf
492,325090,US: FUBO SPORTS 1 HD,US: FUBO SPORTS 1,fixed,FuboSportsNetwork.us,FuboSportsNetwork.us,mapped,,usa sport.rtf
492,325089,US: FUBO SPORTS 2 HD,US: FUBO SPORTS 2,fixed,,,needs-mapping,,usa sport.rtf
492,325088,US: FUBO SPORTS 3 HD,US: FUBO SPORTS 3,fixed,,,needs-mapping,,usa sport.rtf
492,325087,US: FUBO SPORTS 4 HD,US: FUBO SPORTS 4,fixed,,,needs-mapping,,usa sport.rtf
492,325086,US: FUBO SPORTS 5 HD,US: FUBO SPORTS 5,fixed,,,needs-mapping,,usa sport.rtf
492,325046,US: FUBO SPORTS NETWORK HD,US: FUBO SPORTS NETWORK,fixed,FuboSportsNetwork.us,FuboSportsNetwork.us,mapped,,usa sport.rtf
492,325053,US: FUSE HD,US: FUSE,fixed,FuseTV.us,FuseTV.us,mapped,,usa sport.rtf
492,325058,US: FUSE MUSIC HD,US: FUSE MUSIC,fixed,01TV.fr,01TV.fr,mapped,,usa sport.rtf
492,325047,US: GOL TV HD,US: GOL TV,fixed,GolTVEnglish.us,GolTVEnglish.us,mapped,,usa sport.rtf
492,325003,US: GOLF CHANNEL HD,US: GOLF CHANNEL,fixed,GolfChannel.us,GolfChannel.us,mapped,,usa sport.rtf
492,324992,US: WWE HD,US: WWE,fixed,WWE.us,WWE.us,mapped,,usa sport.rtf
492,832051,US: Moto America TV,US: Moto America TV,fixed,,,needs-mapping,,usa sport.rtf
492,832052,US: Sport Stak,US: Sport Stak,fixed,,,needs-mapping,,usa sport.rtf
492,324969,US: MONUMENTAL SPORTS NETWORK HD,US: MONUMENTAL SPORTS NETWORK,fixed,MonumentalSportsNetwork.us,MonumentalSportsNetwork.us,mapped,,usa sport.rtf
492,325043,US: GINX ESPORTS HD,US: GINX ESPORTS,fixed,,,needs-mapping,,usa sport.rtf
492,325085,US: ALTITUDE SPORTS HD,US: ALTITUDE SPORTS,fixed,AltitudeSports.us,AltitudeSports.us,mapped,,usa sport.rtf
492,325068,US: AT&T SPORTSNET PITTSBURGH HD,US: AT&T SPORTSNET PITTSBURGH,fixed,ATTSportsNetPittsburgh.us,ATTSportsNetPittsburgh.us,mapped,,usa sport.rtf
492,1824605,US: ALTITUDE SPORTS 2 HD,US: ALTITUDE SPORTS 2,fixed,,,needs-mapping,,usa sport.rtf
492,325045,US: AT&T SPORTSNET SOUTHWEST HD,US: AT&T SPORTSNET SOUTHWEST,fixed,ATTSportsNetHouston.us,ATTSportsNetHouston.us,mapped,,usa sport.rtf
492,325069,US: AT&T SPORTSNET ROCKY MOUNTAIN HD,US: AT&T SPORTSNET ROCKY MOUNTAIN,fixed,ATTSNRM.us,ATTSNRM.us,mapped,,usa sport.rtf
492,1975723,US: ANGELS BROADCAST TELEVISION (ABTV) \u1d3f\u1d2c\u1d42,US: ANGELS BROADCAST TELEVISION (ABTV) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,usa sport.rtf
492,325024,US: BIG TEN NETWORK HD,US: BIG TEN NETWORK,fixed,BigTenNetwork.us,BigTenNetwork.us,mapped,,usa sport.rtf
492,325023,US: CBS SPORTS NETWORK HD,US: CBS SPORTS NETWORK,fixed,CBSSportsNetwork.us,CBSSportsNetwork.us,mapped,,usa sport.rtf
492,325071,US: MARQUEE SPORTS NETWORK HD,US: MARQUEE SPORTS NETWORK,fixed,,,needs-mapping,,usa sport.rtf
492,325002,US: MLB NETWORK,US: MLB NETWORK,fixed,MLBNetwork.us,MLBNetwork.us,mapped,,usa sport.rtf
492,325049,US: MLB STRIKE ZONE HD,US: MLB STRIKE ZONE,fixed,,,needs-mapping,,usa sport.rtf
492,325001,US: NBC GOLF,US: NBC GOLF,fixed,,,needs-mapping,,usa sport.rtf
492,325065,US: NBC SPORTS BAY AREA,US: NBC SPORTS BAY AREA,fixed,NBCSportsBayArea.us,NBCSportsBayArea.us,mapped,,usa sport.rtf
492,325063,US: NBC SPORTS CALIFORNIA,US: NBC SPORTS CALIFORNIA,fixed,NBCSportsCalifornia.us,NBCSportsCalifornia.us,mapped,,usa sport.rtf
492,325064,US: NBC SPORTS CHICAGO,US: NBC SPORTS CHICAGO,fixed,NBCSportsChicago.us,NBCSportsChicago.us,mapped,,usa sport.rtf
492,325067,US: NBC SPORTS NETWORK,US: NBC SPORTS NETWORK,fixed,,I619.194412.schedulesdirect.org,mapped-EPGTalk,EPGTalk US,usa sport.rtf
492,325066,US: NBC SPORTS NORTHWEST,US: NBC SPORTS NORTHWEST,fixed,,,needs-mapping,,usa sport.rtf
492,325061,US: NBC SPORTS PHILADELFIA,US: NBC SPORTS PHILADELFIA,fixed,NBCSportsPhiladelphia.us,NBCSportsPhiladelphia.us,mapped,,usa sport.rtf
492,325062,US: NBC SPORTS WASHINGTON,US: NBC SPORTS WASHINGTON,fixed,NBCSportsWashington.us,NBCSportsWashington.us,mapped,,usa sport.rtf
492,325000,US: PAC 12 ARIZONA HD,US: PAC 12 ARIZONA,fixed,,,needs-mapping,,usa sport.rtf
492,324999,US: PAC 12 BAY AREA HD,US: PAC 12 BAY AREA,fixed,,,needs-mapping,,usa sport.rtf
492,324997,US: PAC 12 MOUNTAIN HD,US: PAC 12 MOUNTAIN,fixed,,,needs-mapping,,usa sport.rtf
492,325032,US: PAC 12 NATIONAL HD,US: PAC 12 NATIONAL,fixed,,,needs-mapping,,usa sport.rtf
492,324996,US: PAC 12 OREGON HD,US: PAC 12 OREGON,fixed,,,needs-mapping,,usa sport.rtf
492,324998,US: PAC 12 LOS ANGELES HD,US: PAC 12 LOS ANGELES,fixed,,,needs-mapping,,usa sport.rtf
492,324995,US: PAC 12 WASHINGTON HD,US: PAC 12 WASHINGTON,fixed,,,needs-mapping,,usa sport.rtf
492,325070,US: ROOT SPORTS,US: ROOT SPORTS,fixed,RootSportsNorthwest.us,RootSportsNorthwest.us,mapped,,usa sport.rtf
492,325052,US: SPORTSNET LA DODGERS HD,US: SPORTSNET LA DODGERS,fixed,SpectrumSportsNetLA.us,SpectrumSportsNetLA.us,mapped,,usa sport.rtf
492,325034,US: SPORTSNET NEW YORK HD,US: SPORTSNET NEW YORK,fixed,ComcastSportsnet.us,ComcastSportsnet.us,mapped,,usa sport.rtf
492,828142,US: NESN \u1d41\u1d34\u1d30 3840P,US: NESN \u1d41\u1d34\u1d30 3840P,fixed,NewEnglandSportsNetwork.us,NewEnglandSportsNetwork.us,mapped,,usa sport.rtf
492,828139,US: NESN,US: NESN,fixed,NewEnglandSportsNetwork.us,NewEnglandSportsNetwork.us,mapped,,usa sport.rtf
492,828141,US: NESN Plus HD,US: NESN Plus,fixed,NewEnglandSportsNetworkPlus.us,NewEnglandSportsNetworkPlus.us,mapped,,usa sport.rtf
492,437221,US: NESN BOSTON HD,US: NESN BOSTON,fixed,NewEnglandSportsNetwork.us,NewEnglandSportsNetwork.us,mapped,,usa sport.rtf
492,325051,US: SPORTSNET LA LAKERS HD,US: SPORTSNET LA LAKERS,fixed,,,needs-mapping,,usa sport.rtf
492,325044,US: SPORTSMAN CHANNEL HD,US: SPORTSMAN CHANNEL,fixed,,I605.33930.schedulesdirect.org,mapped-EPGTalk,EPGTalk US,usa sport.rtf
492,434023,US: TSN SPORT 2 HD,US: TSN SPORT 2,fixed,,,needs-mapping,,usa sport.rtf
492,434024,US: TSN SPORT 3 HD,US: TSN SPORT 3,fixed,,,needs-mapping,,usa sport.rtf
492,434025,US: TSN SPORT 4 HD,US: TSN SPORT 4,fixed,,,needs-mapping,,usa sport.rtf
492,434026,US: TSN SPORT 5 HD,US: TSN SPORT 5,fixed,,,needs-mapping,,usa sport.rtf
492,325054,US: STADIUM HD,US: STADIUM,fixed,,,needs-mapping,,usa sport.rtf
492,325057,US: STADIUM 1 HD,US: STADIUM 1,fixed,,,needs-mapping,,usa sport.rtf
492,325056,US: STADIUM 2 HD,US: STADIUM 2,fixed,,,needs-mapping,,usa sport.rtf
492,325055,US: STADIUM 3 HD,US: STADIUM 3,fixed,,,needs-mapping,,usa sport.rtf
492,324994,US: TENNIS HD,US: TENNIS,fixed,TennisChannel.us,TennisChannel.us,mapped,,usa sport.rtf
492,325092,US: TENNIS CHANNEL,US: TENNIS CHANNEL,fixed,TennisChannel.us,TennisChannel.us,mapped,,usa sport.rtf
492,488431,US: TENNIS CHANNEL PLUS 1,US: TENNIS CHANNEL PLUS 1,fixed,,,needs-mapping,,usa sport.rtf
492,488432,US: TENNIS CHANNEL PLUS 2,US: TENNIS CHANNEL PLUS 2,fixed,,,needs-mapping,,usa sport.rtf
492,488433,US: TENNIS CHANNEL PLUS 3,US: TENNIS CHANNEL PLUS 3,fixed,,,needs-mapping,,usa sport.rtf
492,488435,US: TENNIS CHANNEL PLUS 4,US: TENNIS CHANNEL PLUS 4,fixed,,,needs-mapping,,usa sport.rtf
492,488436,US: TENNIS CHANNEL PLUS 5,US: TENNIS CHANNEL PLUS 5,fixed,,,needs-mapping,,usa sport.rtf
492,488437,US: TENNIS CHANNEL PLUS 6,US: TENNIS CHANNEL PLUS 6,fixed,,,needs-mapping,,usa sport.rtf
492,488438,US: TENNIS CHANNEL PLUS 7,US: TENNIS CHANNEL PLUS 7,fixed,,,needs-mapping,,usa sport.rtf
492,488439,US: TENNIS CHANNEL PLUS 8,US: TENNIS CHANNEL PLUS 8,fixed,,,needs-mapping,,usa sport.rtf
492,488440,US: TENNIS CHANNEL PLUS 9,US: TENNIS CHANNEL PLUS 9,fixed,TennisChannel.us,TennisChannel.us,mapped,,usa sport.rtf
492,488441,US: TENNIS CHANNEL PLUS 10,US: TENNIS CHANNEL PLUS 10,fixed,,,needs-mapping,,usa sport.rtf
492,488442,US: TENNIS CHANNEL PLUS 11,US: TENNIS CHANNEL PLUS 11,fixed,,,needs-mapping,,usa sport.rtf
492,488443,US: TENNIS CHANNEL PLUS 12,US: TENNIS CHANNEL PLUS 12,fixed,,,needs-mapping,,usa sport.rtf
492,324993,US: WILLOW CRICKET HD,US: WILLOW CRICKET,fixed,WillowCricket.us,WillowCricket.us,mapped,,usa sport.rtf
492,508003,US: WILLOW CRICKET EXTRA HD,US: WILLOW CRICKET EXTRA,fixed,WILLX.us,WILLX.us,mapped,,usa sport.rtf
492,436113,US: HSN,US: HSN,fixed,HomeShoppingNetwork.us,HomeShoppingNetwork.us,mapped,,usa sport.rtf
492,436114,US: SHOP LC 4K,US: SHOP LC,fixed,,I75.56032.schedulesdirect.org,mapped-EPGTalk,EPGTalk US,usa sport.rtf
492,1965755,US: SPACE CITY HD,US: SPACE CITY,fixed,,,needs-mapping,,usa sport.rtf
492,736024,US: FANTASY SPORTS NETWORK,US: FANTASY SPORTS NETWORK,fixed,,,needs-mapping,,usa sport.rtf
492,436112,US: SPIKE HD,US: SPIKE,fixed,,,needs-mapping,,usa sport.rtf
492,549252,US: SEC NETWORK HD,US: SEC NETWORK,fixed,SECNetwork.us,SECNetwork.us,mapped,,usa sport.rtf
492,325059,US: UFC HD,US: UFC,fixed,,,needs-mapping,,usa sport.rtf
492,325036,US: YES NETWORK HD,US: YES NETWORK,fixed,YESNetwork.us,YESNetwork.us,mapped,,usa sport.rtf
492,576996,US: AFN SPORT HD,US: AFN SPORT,fixed,AFNSports.us,AFNSports.us,mapped,,usa sport.rtf
492,525582,US: DAZN COMBAT,US: DAZN COMBAT,fixed,,,needs-mapping,,usa sport.rtf
492,525581,US: DAZN WOMANS FOOTBALL,US: DAZN WOMANS FOOTBALL,fixed,,,needs-mapping,,usa sport.rtf
492,525580,US: DAZN FAST+,US: DAZN FAST+,fixed,,,needs-mapping,,usa sport.rtf
492,751663,US: MASSN HD,US: MASSN,fixed,,,needs-mapping,,usa sport.rtf
492,751664,US: MASSN 2 HD,US: MASSN 2,fixed,,,needs-mapping,,usa sport.rtf
492,525579,US: DAZN RISE,US: DAZN RISE,fixed,,,needs-mapping,,usa sport.rtf
492,832056,US: BOXING TV,US: BOXING TV,fixed,,,needs-mapping,,usa sport.rtf
492,832053,US: PADELTIME TV,US: PADELTIME TV,fixed,,,needs-mapping,,usa sport.rtf
492,832054,US: BILLIARD TV,US: BILLIARD TV,fixed,,,needs-mapping,,usa sport.rtf
492,1283834,US: FANDUEL SPORTS SUN HD,US: FANDUEL SPORTS SUN,fixed,,,needs-mapping,,usa sport.rtf
492,1005880,US: PICKLEBALL  (PBTV) HD,US: PICKLEBALL (PBTV),fixed,,,needs-mapping,,usa sport.rtf
492,325060,US: Z CLASSIC,US: Z CLASSIC,fixed,,,needs-mapping,,usa sport.rtf
492,648290,US: CBS SPORTS GALAZO NETWORK 4K,US: CBS SPORTS GALAZO NETWORK,fixed,,,needs-mapping,,usa sport.rtf
492,2044651,US: (GT) Yes Network \u1d34\u1d30,US: (GT) Yes Network \u1d34\u1d30,fixed,,,needs-mapping,,usa sport.rtf
492,2044652,US: (GT) Yes Network Latin \u1d34\u1d30,US: (GT) Yes Network Latin \u1d34\u1d30,fixed,,,needs-mapping,,usa sport.rtf
492,2044650,US: (GT) Yes Network Overflow \u1d34\u1d30,US: (GT) Yes Network Overflow \u1d34\u1d30,fixed,,,needs-mapping,,usa sport.rtf
492,2044647,US: (GT) MSGSN (Zone1) \u1d34\u1d30,US: (GT) MSGSN (Zone1) \u1d34\u1d30,fixed,,,needs-mapping,,usa sport.rtf
492,2044648,US: (GT) MSGSN (Zone2) \u1d34\u1d30,US: (GT) MSGSN (Zone2) \u1d34\u1d30,fixed,,,needs-mapping,,usa sport.rtf
492,2044649,US: (GT) MSGSN (Zone3) \u1d34\u1d30,US: (GT) MSGSN (Zone3) \u1d34\u1d30,fixed,,,needs-mapping,,usa sport.rtf
492,2044644,US: (GT) MSG (Zone1) \u1d34\u1d30,US: (GT) MSG (Zone1) \u1d34\u1d30,fixed,,,needs-mapping,,usa sport.rtf
492,2044645,US: (GT) MSG (Zone2) \u1d34\u1d30,US: (GT) MSG (Zone2) \u1d34\u1d30,fixed,,,needs-mapping,,usa sport.rtf
492,2044646,US: (GT) MSG (Zone3) \u1d34\u1d30,US: (GT) MSG (Zone3) \u1d34\u1d30,fixed,,,needs-mapping,,usa sport.rtf
492,325091,US: SUPERSPORT TENNIS,US: SUPERSPORT TENNIS,fixed,,,needs-mapping,,usa sport.rtf
597,566195,##### NFL LIVE EVENTS #####,NFL LIVE EVENTS,fixed,,,needs-mapping,,nfl ppv.rtf
597,1031378,US: NFL NETWORK \u1d34\u1d30,US: NFL NETWORK \u1d34\u1d30,fixed,,NFL.Network.us,mapped,,nfl ppv.rtf
597,1031379,US: NFL REDZONE \u1d34\u1d30,US: NFL REDZONE \u1d34\u1d30,fixed,,NFL.RedZone.us,mapped,,nfl ppv.rtf
597,1781953,NFL   | 4k -,NFL |,fixed,,,needs-mapping,,nfl ppv.rtf
597,606180,NFL  | 01 - 8\/20 8pm Raiders at Texans,NFL | 01 - 8\/20 8pm Raiders at Texans,dynamic_nfl,,custom.NFL.Live.01,custom-dynamic,Slot dinámico NFL,nfl ppv.rtf
597,606179,NFL  | 02 - 8\/20 10pm 49ers at Charegers,NFL | 02 - 8\/20 10pm 49ers at Charegers,dynamic_nfl,,custom.NFL.Live.02,custom-dynamic,Slot dinámico NFL,nfl ppv.rtf
597,606178,NFL  | 03 - 8\/21 7pm Jets at Steelers,NFL | 03 - 8\/21 7pm Jets at Steelers,dynamic_nfl,,custom.NFL.Live.03,custom-dynamic,Slot dinámico NFL,nfl ppv.rtf
597,606177,NFL  | 04 - 8\/21 7:30pm Panthers at Jaguars,NFL | 04 - 8\/21 7:30pm Panthers at Jaguars,dynamic_nfl,,custom.NFL.Live.04,custom-dynamic,Slot dinámico NFL,nfl ppv.rtf
